message_id,message_text,timestamp,forwarded_from,sender_role,category
59f28add-e026-40b1-bd13-fe5a38684a6d,Meeting scheduled for 21-02-2026 at 12:15 PM to discuss revenue collection.,2026-01-24T23:22:32.286247Z,+919131083661,Chief Engineer,meeting
6babcb0c-a6e8-4e24-a56f-b280f07c7bec,Urgent Fire in Puttur. Immediate evacuation చేయండి.,2026-01-23T18:02:32.283151Z,+919767269401,Mandal Officer,disaster_alert
ea7189aa-9a3f-4038-b22a-6366eea3b022,Reminder: Review meeting tomorrow at 5:15 PM. Agenda: rural development.,2026-01-26T11:08:32.285735Z,+919420127087,District Collector,meeting
77a5e925-4f4a-448a-b74b-a506abd402e8,Coordination meeting postponed to 25-02-2026 at 10:00 AM. Venue: Project Office.,2026-01-27T05:22:32.288273Z,+919873846997,Chief Engineer,meeting
0c2edb9d-a9fd-485f-84d1-cf4cc9f53e61,Review meeting postponed to 31-01-2026 at 4:45 PM. Venue: Secretariat.,2026-01-29T01:58:32.291078Z,+919661338992,Superintendent,meeting
192458e8-439e-4215-81fb-43d1054045cd,URGENT: వరద alert in Proddatur. Immediate action required.,2026-01-24T12:35:32.281112Z,+919046356701,Deputy Director,disaster_alert
ea0f5b58-11f3-4c52-a492-af77bb41f1d2,Review meeting postponed to 09-02-2026 at 4:30 PM. Venue: Collectorate.,2026-01-28T02:53:32.293098Z,+919185879100,Assistant Commissioner,meeting
f3cf0abd-8a48-4f26-bb50-2f4cb1a67120,Request to verify project status report and provide status update by 30-01-2026.,2026-01-23T02:57:32.297905Z,+919425038956,Tahsildar,instruction
abe2c0e4-fb49-4bd2-8ca9-60b4c0722766,Meeting scheduled for 23-02-2026 at 4:30 PM to discuss agricultural support.,2026-01-25T22:55:32.293588Z,+919234162193,Mandal Officer,meeting
d9ae6ca8-95ff-4f7a-9812-bf7cda17b075,Please attend the Review meeting on 02-02-2026 at 5:45 PM in Project Office.,2026-01-27T04:38:32.291736Z,+919716624546,Chief Engineer,meeting
a0fe59fc-d796-462e-80da-db978c176b03,Kindly prepare project status report and send to Planning Department by 09-02-2026.,2026-01-22T06:51:32.300063Z,+919535286853,Superintendent,instruction
ccb084ec-667b-4c52-9937-814e3fc868c4,FYI - revenue collection guidelines updated. Check portal for details.,2026-01-24T09:14:32.306126Z,+919164837800,Project Director,fyi
5b8df354-4af3-4b5f-a08f-9989738f9629,Flash flood warning for Gudivada mandal. Alert all villages immediately.,2026-01-22T10:11:32.281601Z,+919510908344,Project Director,disaster_alert
62d2ffca-d2d0-4d7e-b585-73a3ca4449d8,Please attend the Emergency meeting on 25-02-2026 at 10:00 AM in Mandal Office.,2026-01-28T03:14:32.292350Z,+919899132401,Inspector,meeting
3ca7263f-818f-4881-955d-b5bf973fcd70,Drought damage reported in Guntakal. 11 casualties. Send rescue teams.,2026-01-29T03:46:32.277731Z,+919333901341,Project Director,disaster_alert
35146826-09cc-4537-b9ae-b1997f581aa6,Notification: agricultural support. For reference only.,2026-01-23T19:29:32.307317Z,+919327358122,Project Director,fyi
77d6f293-2992-490e-8b21-39434c2727d8,Delay in field survey due to staff shortage. New deadline: 23-02-2026.,2026-01-29T04:14:32.301913Z,+919136163536,Project Director,status_update
09612a6f-63f2-48cb-928b-dba4604bba04,Emergency: Cyclone warning for Nellore district. Evacuate coastal areas immediately.,2026-01-27T06:08:32.279841Z,+919687376674,Project Director,disaster_alert
ad5708f3-b246-4c43-a624-a2a1a14b7a35,Landslide హెచ్చరిక Gajuwakaలో. తక్షణ చర్య అవసరం.,2026-01-29T06:42:32.281284Z,+919921283770,Inspector,disaster_alert
f3bfbf81-3b08-44ec-aa8a-9bed98659500,Attached: progress report for your information.,2026-01-29T11:15:32.307777Z,+919374236453,Tahsildar,fyi
4b97e978-bbdb-451c-97fb-3a6700fc8a8c,Please note: road construction. No action required.,2026-01-23T19:32:32.307399Z,+919591836086,Superintendent,fyi
5dc7ae89-dba6-4000-9f94-57ed7902a471,Alert: Heavy వరద expected in Gannavaram. Please take necessary precautions.,2026-01-24T00:19:32.279693Z,+919327870669,Joint Collector,disaster_alert
2de4e0a3-540c-484a-bd12-0d05ad0651cc,Request to verify project status report and provide status update by 06-02-2026.,2026-01-29T14:34:32.300635Z,+919650538273,Mandal Officer,instruction
cc8e53de-9700-45c9-b9f4-2a1e8428b0ab,scheme implementation completed successfully. 890 beneficiaries covered.,2026-01-23T07:18:32.302080Z,+919256133438,Mandal Officer,status_update
e33af097-9ea4-49dc-9958-2a8f63ea2d64,Implement updated guidelines in Guntur mandal. Report progress weekly.,2026-01-21T19:31:32.300414Z,+919700973659,Inspector,instruction
97fe74f4-dab7-41a6-9663-3a13ab87726a,Please review and approve action taken report at the earliest.,2026-01-26T13:56:32.300765Z,+919003029223,Revenue Officer,instruction
2bd89353-031c-48d8-b866-0916c36612aa,URGENT: Cyclone alert in Dharmavaram. Immediate action required.,2026-01-24T12:23:32.282445Z,+919561524240,Deputy Director,disaster_alert
5d11caf1-5ce3-478d-91b4-60c2c915757a,07-02-2026న 11:15 AMకి మీటింగ్. దయచేసి హాజరు అవ్వండి.,2026-01-27T00:39:32.292432Z,+919243298055,Mandal Officer,meeting
a6c8e7cb-daac-4fcd-abba-cd055f422552,Implement new scheme in Palakonda mandal. Report progress weekly.,2026-01-29T12:51:32.299317Z,+919530402309,Superintendent,instruction
bc725592-276c-4a9e-b7a7-d912299d12ad,project implementation progress report: in progress. Expected completion: 03-02-2026.,2026-01-25T13:23:32.304146Z,+919485798580,Superintendent,status_update
dc48656c-21ac-42a2-b516-9f8f3b5baf3b,documentation పూర్తయింది. రిపోర్ట్ attached.,2026-01-22T05:58:32.304269Z,+919950451315,Revenue Officer,status_update
998cab6e-a1bb-43f6-8c09-79a0c891d9e1,20-02-2026న 12:15 PMకి మీటింగ్. దయచేసి హాజరు అవ్వండి.,2026-01-23T22:10:32.288431Z,+919387297623,Mandal Officer,meeting
ada6b993-72c1-4af9-ab14-b1df9d02a4fd,Progress report for agricultural support: 70% done. On track.,2026-01-22T23:45:32.304313Z,+919308168133,Deputy Director,status_update
2d83abd5-54a2-4866-b988-cc2efd38de92,Status update: documentation is delayed. 89% completed.,2026-01-26T12:22:32.303626Z,+919482350176,Assistant Commissioner,status_update
8c2e01b0-b093-436f-897c-44cab37b5ae2,project implementation progress report: in progress. Expected completion: 08-02-2026.,2026-01-26T16:41:32.305028Z,+919050796988,Project Director,status_update
